IFNG,hsa-mir-125a-5p
ESRRA,hsa-mir-125a-5p
TRAF6,hsa-mir-125a-5p
VPS51,hsa-mir-125a-5p
SIRT7,hsa-mir-125a-5p
CLEC5A,hsa-mir-125a-5p
GALNT14,hsa-mir-125a-5p
STAT3,hsa-mir-125a-5p
MCL1,hsa-mir-125a-5p
NAIF1,hsa-mir-125a-5p
MAPK14,hsa-mir-125a-5p
EDN1,hsa-mir-125a-5p
CASP2,hsa-mir-125a-5p
DLL4,hsa-mir-125a-5p
ABL2,hsa-mir-125a-5p
TAZ,hsa-mir-125a-5p
HAX1,hsa-mir-125a-5p
ZBTB7A,hsa-mir-125a-5p
HDAC4,hsa-mir-125a-5p
PIK3CG,hsa-mir-125a-5p
AKT1,hsa-mir-125a-5p
MTOR,hsa-mir-125a-5p
MEG3,hsa-mir-125a-5p
HDAC5,hsa-mir-125a-5p
RAF1,hsa-mir-125a-5p
E2F3,hsa-mir-125a-5p
JAK2,hsa-mir-125a-5p
SMAD2,hsa-mir-125a-5p
ARID3A,hsa-mir-125a-5p
RAVER2,hsa-mir-99b-5p
MTOR,hsa-mir-99b-5p
IGF1R,hsa-mir-99b-5p
ARID3A,hsa-mir-99b-5p
BLVRB,hsa-mir-127-5p
SPP1,hsa-mir-127-5p
PTEN,hsa-mir-130a-5p
RUNX1,hsa-mir-144-5p
TGIF1,hsa-mir-144-5p
ROCK1,hsa-mir-144-5p
ROCK2,hsa-mir-144-5p
MET,hsa-mir-144-5p
CCNE1,hsa-mir-144-5p
CCNE2,hsa-mir-144-5p
SMAD4,hsa-mir-144-5p
CDKN1B,hsa-mir-148a-5p
CENPF,hsa-mir-148a-5p
TGIF2,hsa-mir-148a-5p
AKT2,hsa-mir-148a-5p
GAS1,hsa-mir-148a-5p
ABCA1,hsa-mir-148a-5p
MCL1,hsa-mir-148b-5p
HLA-G,hsa-mir-152-5p
CD274,hsa-mir-152-5p
CD151,hsa-mir-152-5p
FGF2,hsa-mir-152-5p
MYB,hsa-mir-150-5p
EGR2,hsa-mir-150-5p
VEGFA,hsa-mir-150-5p
P2RX7,hsa-mir-150-5p
MUC4,hsa-mir-150-5p
CXCR4,hsa-mir-150-5p
ZEB1,hsa-mir-150-5p
NOTCH3,hsa-mir-150-5p
FLT3,hsa-mir-150-5p
EP300,hsa-mir-150-5p
TP53,hsa-mir-150-5p
BIRC5,hsa-mir-150-5p
SRCIN1,hsa-mir-150-5p
CBL,hsa-mir-150-5p
COL4A4,hsa-mir-150-5p
SP1,hsa-mir-150-5p
CISH,hsa-mir-150-5p
CCR6,hsa-mir-150-5p
SSSCA1,hsa-mir-150-5p
CREB1,hsa-mir-150-5p
STAT5B,hsa-mir-150-5p
STAT1,hsa-mir-150-5p
POLD3,hsa-mir-150-5p
NANOG,hsa-mir-150-5p
PRKCA,hsa-mir-150-5p
MMP14,hsa-mir-150-5p
ARRB2,hsa-mir-150-5p
ZNF350,hsa-mir-150-5p
SLC2A1,hsa-mir-150-5p
MBD2,hsa-mir-221-5p
IL6R,hsa-mir-221-5p
CDKN1C,hsa-mir-221-5p
CDKN1B,hsa-mir-221-5p
RUNX2,hsa-mir-221-5p
SSSCA1,hsa-mir-221-5p
SNAI1,hsa-mir-128-1-5p
WNT3A,hsa-mir-128-1-5p
BMI1,hsa-mir-128-1-5p
E2F3,hsa-mir-128-1-5p
FOXO1,hsa-mir-96-5p
MITF,hsa-mir-96-5p
ADCY6,hsa-mir-96-5p
HTR1B,hsa-mir-96-5p
CDKN1A,hsa-mir-96-5p
PRMT5,hsa-mir-96-5p
FOXO3,hsa-mir-96-5p
KRAS,hsa-mir-96-5p
REV1,hsa-mir-96-5p
RAD51,hsa-mir-96-5p
SCARB1,hsa-mir-96-5p
ALK,hsa-mir-96-5p
GSK3B,hsa-mir-96-5p
ZEB1,hsa-mir-96-5p
SNAI2,hsa-mir-96-5p
SLC1A1,hsa-mir-96-5p
SLC6A6,hsa-mir-96-5p
IARS,hsa-mir-96-5p
RECK,hsa-mir-96-5p
TRIB3,hsa-mir-96-5p
SYCP1,hsa-mir-96-5p
PTPN9,hsa-mir-96-5p
MTSS1,hsa-mir-96-5p
TP53INP1,hsa-mir-96-5p
TIMP1,hsa-mir-96-5p
BDNF,hsa-mir-96-5p
GDNF,hsa-mir-96-5p
CDK6,hsa-let-7a-5p
MYC,hsa-let-7a-5p
NKIRAS2,hsa-let-7a-5p
ITGB3,hsa-let-7a-5p
NF2,hsa-let-7a-5p
NRAS,hsa-let-7a-5p
KRAS,hsa-let-7a-5p
PRDM1,hsa-let-7a-5p
TRIM71,hsa-let-7a-5p
RAVER2,hsa-let-7a-5p
HMGA2,hsa-let-7a-5p
HMGA1,hsa-let-7a-5p
AGO4,hsa-let-7a-5p
UHRF2,hsa-let-7a-5p
DICER1,hsa-let-7a-5p
HRAS,hsa-let-7a-5p
IGF2,hsa-let-7a-5p
LIN28A,hsa-let-7a-5p
CASP3,hsa-let-7a-5p
IL6,hsa-let-7a-5p
E2F2,hsa-let-7a-5p
CCND2,hsa-let-7a-5p
IGF2BP1,hsa-let-7a-5p
CDC34,hsa-let-7a-5p
EWSR1,hsa-let-7a-5p
CCR7,hsa-let-7a-5p
CDKN1A,hsa-let-7a-5p
HAS2,hsa-let-7a-5p
EGFR,hsa-let-7a-5p
RRM2,hsa-let-7a-5p
AGO1,hsa-let-7a-5p
EZH2,hsa-let-7a-5p
UHRF1,hsa-let-7a-5p
PAK1,hsa-let-7a-5p
AURKB,hsa-let-7a-5p
RAB40C,hsa-let-7a-5p
ARG2,hsa-let-7a-5p
TNFRSF10B,hsa-let-7a-5p
TGFBR3,hsa-let-7a-5p
LIN28B,hsa-let-7a-5p
PARP1,hsa-let-7a-5p
PKM,hsa-let-7a-5p
WNT1,hsa-let-7a-5p
STAT3,hsa-let-7a-5p
MAP4K4,hsa-let-7a-5p
TNFAIP3,hsa-let-7a-5p
CCNE2,hsa-mir-30b-5p
SMAD1,hsa-mir-30b-5p
BCL6,hsa-mir-30b-5p
SOCS1,hsa-mir-30b-5p
SNAI1,hsa-mir-30b-5p
CAT,hsa-mir-30b-5p
ATG12,hsa-mir-30b-5p
RUNX2,hsa-mir-30b-5p
DNMT1,hsa-mir-30b-5p
ERG,hsa-mir-30b-5p
BECN1,hsa-mir-30b-5p
SERPINE1,hsa-mir-30b-5p
DLL4,hsa-mir-30b-5p
SIX1,hsa-mir-30b-5p
BCL9,hsa-mir-30b-5p
NOTCH1,hsa-mir-30b-5p
MBNL1,hsa-mir-30b-5p
MBNL2,hsa-mir-30b-5p
PDGFRB,hsa-mir-30b-5p
TP53,hsa-mir-30b-5p
BCL2,hsa-mir-30b-5p
MBNL3,hsa-mir-30b-5p
EIF2S1,hsa-mir-30b-5p
EIF5A2,hsa-mir-30b-5p
RASAL2,hsa-mir-30b-5p
CTHRC1,hsa-mir-30b-5p
HOXA1,hsa-mir-30b-5p
UBE2I,hsa-mir-30c-5p
SERPINE1,hsa-mir-30c-5p
SMAD1,hsa-mir-30c-5p
SNAI1,hsa-mir-30c-5p
HSPA4,hsa-mir-30c-5p
TGIF2,hsa-mir-30c-5p
HDAC4,hsa-mir-30c-5p
SOCS3,hsa-mir-30c-5p
VIM,hsa-mir-30c-5p
TWF1,hsa-mir-30c-5p
MTA1,hsa-mir-30c-5p
IL11,hsa-mir-30c-5p
DDIT4,hsa-mir-30c-5p
DLL4,hsa-mir-30c-5p
BCL9,hsa-mir-30c-5p
IDH1,hsa-mir-30c-5p
RARB,hsa-mir-30c-5p
NCOR2,hsa-mir-30c-5p
RFX6,hsa-mir-30c-5p
CCND2,hsa-mir-30c-5p
RUNX2,hsa-mir-30c-5p
CASP3,hsa-mir-30c-5p
MTTP,hsa-mir-30c-5p
NOTCH1,hsa-mir-30c-5p
TP53,hsa-mir-30c-5p
SNAI2,hsa-mir-30c-5p
JAK1,hsa-mir-30c-5p
BECN1,hsa-mir-30c-5p
EIF2S1,hsa-mir-30c-5p
DNMT1,hsa-mir-30c-5p
RASAL2,hsa-mir-30c-5p
CAMK2D,hsa-mir-30c-5p
IER2,hsa-mir-30c-5p
CDC42,hsa-mir-30c-5p
PAK1,hsa-mir-30c-5p
FASN,hsa-mir-30c-5p
MCL1,hsa-mir-30c-5p
FOXO3,hsa-mir-30c-5p
CTGF,hsa-mir-30c-5p
CDKN1C,hsa-mir-222-5p
SSSCA1,hsa-mir-222-5p
FOXO3,hsa-mir-182-5p
FOXO1,hsa-mir-182-5p
RARG,hsa-mir-182-5p
MITF,hsa-mir-182-5p
ADCY6,hsa-mir-182-5p
CLOCK,hsa-mir-182-5p
TSC22D3,hsa-mir-182-5p
CREB1,hsa-mir-182-5p
MTSS1,hsa-mir-182-5p
FGF9,hsa-mir-182-5p
NTM,hsa-mir-182-5p
CYLD,hsa-mir-182-5p
BCL2,hsa-mir-182-5p
CCND2,hsa-mir-182-5p
PDCD4,hsa-mir-182-5p
PFN1,hsa-mir-182-5p
SNAI2,hsa-mir-182-5p
RECK,hsa-mir-182-5p
SMAD4,hsa-mir-182-5p
FOXF2,hsa-mir-182-5p
FLOT1,hsa-mir-182-5p
PTEN,hsa-mir-182-5p
GSK3B,hsa-mir-182-5p
ZFAND4,hsa-mir-182-5p
BDNF,hsa-mir-182-5p
SATB2,hsa-mir-182-5p
CHL1,hsa-mir-182-5p
CADM1,hsa-mir-182-5p
TP53INP1,hsa-mir-182-5p
ARRDC3,hsa-mir-182-5p
ATF1,hsa-mir-182-5p
BARD1,hsa-mir-182-5p
CREB5,hsa-mir-182-5p
RAD17,hsa-mir-182-5p
TP53BP1,hsa-mir-182-5p
CHEK2,hsa-mir-182-5p
CDKN1B,hsa-mir-182-5p
SMARCD3,hsa-mir-182-5p
TCEAL7,hsa-mir-182-5p
FBXW7,hsa-mir-182-5p
LRRC4,hsa-mir-182-5p
NDRG1,hsa-mir-182-5p
THBS1,hsa-mir-182-5p
ULBP2,hsa-mir-182-5p
PDK4,hsa-mir-182-5p
PLD1,hsa-mir-182-5p
TRIM8,hsa-mir-182-5p
TIAM1,hsa-mir-182-5p
PCDH8,hsa-mir-182-5p
NRN1,hsa-mir-182-5p
UQCRFS1,hsa-mir-182-5p
FOXO1,hsa-mir-183-5p
ITGB1,hsa-mir-183-5p
KIF2A,hsa-mir-183-5p
EZR,hsa-mir-183-5p
BTRC,hsa-mir-183-5p
PDCD4,hsa-mir-183-5p
AKAP12,hsa-mir-183-5p
EGR1,hsa-mir-183-5p
IDH2,hsa-mir-183-5p
LRP6,hsa-mir-183-5p
DKK3,hsa-mir-183-5p
GSK3B,hsa-mir-183-5p
BMI1,hsa-mir-183-5p
ZEB1,hsa-mir-183-5p
SNAI2,hsa-mir-183-5p
NFIL3,hsa-mir-183-5p
AANAT,hsa-mir-183-5p
SMAD4,hsa-mir-183-5p
ZFPM1,hsa-mir-183-5p
PPP2CB,hsa-mir-183-5p
PTPA,hsa-mir-183-5p
PCLAF,hsa-mir-183-5p
RECK,hsa-mir-183-5p
UVRAG,hsa-mir-183-5p
SOCS6,hsa-mir-183-5p
SPAG9,hsa-mir-141-5p
ICAM1,hsa-mir-141-5p
WNK1,hsa-mir-141-5p
KEAP1,hsa-mir-141-5p
BMI1,hsa-mir-200c-5p
E2F3,hsa-mir-200c-5p
PTEN,hsa-mir-200c-5p
CDH1,hsa-mir-200c-5p
CYP1B1,hsa-mir-200c-5p
ESR1,hsa-mir-18a-5p
PTEN,hsa-mir-18a-5p
CTGF,hsa-mir-18a-5p
TNFSF11,hsa-mir-18a-5p
NR3C1,hsa-mir-18a-5p
HIF1A,hsa-mir-18a-5p
TGFBR2,hsa-mir-18a-5p
SMAD4,hsa-mir-18a-5p
HSF2,hsa-mir-18a-5p
ATM,hsa-mir-18a-5p
NEDD9,hsa-mir-18a-5p
CDK19,hsa-mir-18a-5p
DICER1,hsa-mir-18a-5p
SMAD3,hsa-mir-18a-5p
PHLPP1,hsa-mir-18a-5p
PIAS3,hsa-mir-18a-5p
BCL2,hsa-mir-18a-5p
TBPL1,hsa-mir-18a-5p
SMAD2,hsa-mir-18a-5p
SDC4,hsa-mir-18a-5p
STK4,hsa-mir-18a-5p
BCL2L10,hsa-mir-18a-5p
FCGR2B,hsa-mir-18a-5p
NEO1,hsa-mir-18a-5p
DNMT1,hsa-mir-18a-5p
IRF2,hsa-mir-18a-5p
RUNX1,hsa-mir-18a-5p
MEF2D,hsa-mir-18a-5p
TNFAIP3,hsa-mir-18a-5p
NR1I2,hsa-mir-18a-5p
BTG1,hsa-mir-19a-5p
TNFAIP3,hsa-mir-19a-5p
TIMP1,hsa-mir-19a-5p
TIA1,hsa-mir-19a-5p
FGFR2,hsa-mir-19b-1-5p
CCND1,hsa-mir-19b-1-5p
HIF1A,hsa-mir-20a-5p
TCEAL1,hsa-mir-20a-5p
CCND1,hsa-mir-20a-5p
E2F1,hsa-mir-20a-5p
BMPR2,hsa-mir-20a-5p
CDKN1A,hsa-mir-20a-5p
TGFBR2,hsa-mir-20a-5p
MAP3K12,hsa-mir-20a-5p
BCL2,hsa-mir-20a-5p
MEF2D,hsa-mir-20a-5p
PTEN,hsa-mir-20a-5p
APP,hsa-mir-20a-5p
RUNX1,hsa-mir-20a-5p
VEGFA,hsa-mir-20a-5p
BCL2L11,hsa-mir-20a-5p
MYC,hsa-mir-20a-5p
BNIP2,hsa-mir-20a-5p
SMAD4,hsa-mir-20a-5p
CCND2,hsa-mir-20a-5p
RB1,hsa-mir-20a-5p
RBL1,hsa-mir-20a-5p
RBL2,hsa-mir-20a-5p
WEE1,hsa-mir-20a-5p
IRF2,hsa-mir-20a-5p
KIT,hsa-mir-20a-5p
EGLN3,hsa-mir-20a-5p
PPARG,hsa-mir-20a-5p
BAMBI,hsa-mir-20a-5p
CRIM1,hsa-mir-20a-5p
MAP2K3,hsa-mir-20a-5p
PURA,hsa-mir-20a-5p
ARHGAP12,hsa-mir-20a-5p
TSG101,hsa-mir-20a-5p
SIRPA,hsa-mir-20a-5p
UBE2C,hsa-mir-20a-5p
STAT3,hsa-mir-20a-5p
LIMK1,hsa-mir-20a-5p
PHLPP2,hsa-mir-20a-5p
GJA1,hsa-mir-20a-5p
DUSP2,hsa-mir-20a-5p
ITGB8,hsa-mir-20a-5p
SMAD7,hsa-mir-20a-5p
MAP3K5,hsa-mir-20a-5p
MCL1,hsa-mir-20a-5p
TP53INP1,hsa-mir-20a-5p
EGR2,hsa-mir-20a-5p
ABL2,hsa-mir-20a-5p
ZFYVE9,hsa-mir-20a-5p
ATG16L1,hsa-mir-20a-5p
ANKH,hsa-mir-20a-5p
REST,hsa-mir-20a-5p
PRKG1,hsa-mir-20a-5p
RGS5,hsa-mir-20a-5p
ETV1,hsa-mir-20a-5p
EPAS1,hsa-mir-20a-5p
FBXO31,hsa-mir-20a-5p
DNMT1,hsa-mir-20a-5p
PKD1,hsa-mir-20a-5p
PKNOX1,hsa-mir-20a-5p
RUNX3,hsa-mir-20a-5p
RB1CC1,hsa-mir-20a-5p
NFKBIB,hsa-mir-20a-5p
KIF26B,hsa-mir-20a-5p
TIMP2,hsa-mir-20a-5p
Vegfa,hsa-mir-20a-5p
TGFBR1,hsa-mir-20a-5p
PTPRO,hsa-mir-20a-5p
PPP2R2A,hsa-mir-20a-5p
DAPK3,hsa-mir-20a-5p
KLF2,hsa-mir-92a-1-5p
PROM1,hsa-mir-200b-5p
ATG12,hsa-mir-200b-5p
RHOA,hsa-mir-200b-5p
GRM7,hsa-mir-34a-5p
JAG1,hsa-mir-34a-5p
MYC,hsa-mir-34a-5p
MYB,hsa-mir-34a-5p
MET,hsa-mir-34a-5p
CDK4,hsa-mir-34a-5p
CCNE2,hsa-mir-34a-5p
MYCN,hsa-mir-34a-5p
CDK6,hsa-mir-34a-5p
CCND1,hsa-mir-34a-5p
WNT1,hsa-mir-34a-5p
AXIN2,hsa-mir-34a-5p
E2F3,hsa-mir-34a-5p
DLL1,hsa-mir-34a-5p
VAMP2,hsa-mir-34a-5p
SIRT1,hsa-mir-34a-5p
BCL2,hsa-mir-34a-5p
NOTCH1,hsa-mir-34a-5p
HNF4A,hsa-mir-34a-5p
YY1,hsa-mir-34a-5p
MAGEA12,hsa-mir-34a-5p
MAGEA6,hsa-mir-34a-5p
MAGEA3,hsa-mir-34a-5p
MAGEA2,hsa-mir-34a-5p
MDM4,hsa-mir-34a-5p
MAP2K1,hsa-mir-34a-5p
IFNB1,hsa-mir-34a-5p
E2F1,hsa-mir-34a-5p
NOTCH2,hsa-mir-34a-5p
CD44,hsa-mir-34a-5p
FOXP1,hsa-mir-34a-5p
ZAP70,hsa-mir-34a-5p
PDGFRA,hsa-mir-34a-5p
NANOG,hsa-mir-34a-5p
SOX2,hsa-mir-34a-5p
IMPA1,hsa-mir-34a-5p
IMPDH2,hsa-mir-34a-5p
ULBP2,hsa-mir-34a-5p
SYT1,hsa-mir-34a-5p
STX1A,hsa-mir-34a-5p
FOSL1,hsa-mir-34a-5p
EPHA5,hsa-mir-34a-5p
AXL,hsa-mir-34a-5p
CCL22,hsa-mir-34a-5p
KLB,hsa-mir-34a-5p
TP53,hsa-mir-34a-5p
PPP1R10,hsa-mir-34a-5p
BMP7,hsa-mir-34a-5p
ACSL4,hsa-mir-34a-5p
MTA2,hsa-mir-34a-5p
GAS1,hsa-mir-34a-5p
LEF1,hsa-mir-34a-5p
ACSL1,hsa-mir-34a-5p
IGF2BP3,hsa-mir-34a-5p
LDHA,hsa-mir-34a-5p
HDAC1,hsa-mir-34a-5p
CDKN2C,hsa-mir-34a-5p
SNAI1,hsa-mir-34a-5p
CD24,hsa-mir-34a-5p
AR,hsa-mir-34a-5p
NAMPT,hsa-mir-34a-5p
PDGFRB,hsa-mir-34a-5p
BIRC5,hsa-mir-34a-5p
SRC,hsa-mir-34a-5p
PCBP2,hsa-mir-34a-5p
KDM4A,hsa-mir-34a-5p
KCNH1,hsa-mir-34a-5p
KLF4,hsa-mir-34a-5p
INHBB,hsa-mir-34a-5p
RICTOR,hsa-mir-34a-5p
POU5F1,hsa-mir-34a-5p
SMAD4,hsa-mir-34a-5p
TGIF2,hsa-mir-34a-5p
L1CAM,hsa-mir-34a-5p
ARHGDIB,hsa-mir-34a-5p
CYBB,hsa-mir-34a-5p
HOTAIR,hsa-mir-34a-5p
DGUOK,hsa-mir-34a-5p
CSF1R,hsa-mir-34a-5p
KIT,hsa-mir-34a-5p
SIRT7,hsa-mir-34a-5p
GALNT7,hsa-mir-34a-5p
IL6R,hsa-mir-34a-5p
FUT8,hsa-mir-34a-5p
TCF7,hsa-mir-34a-5p
NUMB,hsa-mir-34a-5p
GFRA3,hsa-mir-34a-5p
KLF12,hsa-mir-34a-5p
BAX,hsa-mir-34a-5p
ANK3,hsa-mir-34a-5p
CACNB3,hsa-mir-34a-5p
PPARA,hsa-mir-34a-5p
ATP5S,hsa-mir-34a-5p
ATG4A,hsa-mir-34a-5p
ATG4B,hsa-mir-34a-5p
ATG4C,hsa-mir-34a-5p
ATG4D,hsa-mir-34a-5p
ATG5,hsa-mir-34a-5p
ATG7,hsa-mir-34a-5p
BECN1,hsa-mir-34a-5p
ERBB2,hsa-mir-34a-5p
STMN1,hsa-mir-34a-5p
TREM2,hsa-mir-34a-5p
PIK3CG,hsa-mir-34a-5p
AKT1,hsa-mir-34a-5p
KCNH2,hsa-mir-34a-5p
FLOT2,hsa-mir-34a-5p
HNF4G,hsa-mir-34a-5p
RBP2,hsa-mir-34a-5p
FOS,hsa-mir-34a-5p
NLRC5,hsa-mir-34a-5p
RAD51,hsa-mir-34a-5p
Crtc1,hsa-mir-34a-5p
PAM,hsa-mir-34a-5p
SIRT6,hsa-mir-34a-5p
FKBP1B,hsa-mir-34a-5p
PRKD1,hsa-mir-34a-5p
AIP,hsa-mir-34a-5p
NR4A2,hsa-mir-34a-5p
GDF5,hsa-mir-34a-5p
AGTR1,hsa-mir-34a-5p
PPP1CC,hsa-mir-34a-5p
RCAN1,hsa-mir-34a-5p
HMGB1,hsa-mir-34a-5p
HOXB7,hsa-mir-337-5p
BMI1,hsa-mir-338-5p
CD274,hsa-mir-338-5p
EFEMP1,hsa-mir-338-5p
NRP1,hsa-mir-338-5p
SPRY1,hsa-mir-338-5p
LPAR1,hsa-mir-338-5p
SMR3B,hsa-mir-210-5p
CFB,hsa-mir-210-5p
WNK4,hsa-mir-296-5p
HGS,hsa-mir-296-5p
SCRIB,hsa-mir-296-5p
IKBKE,hsa-mir-296-5p
BBC3,hsa-mir-296-5p
CDX1,hsa-mir-296-5p
PIN1,hsa-mir-296-5p
ELAVL1,hsa-mir-296-5p
S100B,hsa-mir-296-5p
PLK1,hsa-mir-296-5p
HMGA1,hsa-mir-296-5p
FGFR1,hsa-mir-296-5p
VEGFA,hsa-mir-296-5p
KDR,hsa-mir-296-5p
DLL4,hsa-mir-296-5p
NOTCH1,hsa-mir-296-5p
CASP8,hsa-mir-296-5p
NGFR,hsa-mir-296-5p
GNAI2,hsa-mir-30d-5p
TP53,hsa-mir-30d-5p
CASP3,hsa-mir-30d-5p
SMAD1,hsa-mir-30d-5p
SNAI1,hsa-mir-30d-5p
EZH2,hsa-mir-30d-5p
GPR78,hsa-mir-30d-5p
RUNX2,hsa-mir-30d-5p
SOCS1,hsa-mir-30d-5p
BCL9,hsa-mir-30d-5p
NOTCH1,hsa-mir-30d-5p
KPNB1,hsa-mir-30d-5p
ATG2B,hsa-mir-30d-5p
ATG5,hsa-mir-30d-5p
ATG12,hsa-mir-30d-5p
BNIP3L,hsa-mir-30d-5p
BECN1,hsa-mir-30d-5p
PIK3R2,hsa-mir-30d-5p
LIMS1,hsa-mir-30d-5p
PPP1R14C,hsa-mir-30d-5p
MAP4K4,hsa-mir-30d-5p
SMO,hsa-mir-324-5p
GLI1,hsa-mir-324-5p
CD274,hsa-mir-324-5p
MTFR1,hsa-mir-324-5p
ETS1,hsa-mir-324-5p
SP1,hsa-mir-324-5p
EFEMP2,hsa-mir-346
LIF,hsa-mir-346
BTK,hsa-mir-346
TAP1,hsa-mir-346
ZFP36,hsa-mir-346
GSK3B,hsa-mir-346
SRCIN1,hsa-mir-346
BCL6,hsa-mir-346
TERT,hsa-mir-346
BRMS1,hsa-mir-346
TFF1,hsa-mir-423-5p
FAM3A,hsa-mir-423-5p
FIS1,hsa-mir-484
SMAD2,hsa-mir-484
ZEB1,hsa-mir-484
ARHGAP5,hsa-mir-486-5p
OLFM4,hsa-mir-486-5p
IGF1R,hsa-mir-486-5p
DOCK3,hsa-mir-486-5p
FBN1,hsa-mir-486-5p
CDK4,hsa-mir-486-5p
CIT,hsa-mir-486-5p
SMAD2,hsa-mir-486-5p
SNAI1,hsa-mir-486-5p
NRP2,hsa-mir-486-5p
FOXO1,hsa-mir-486-5p
PTEN,hsa-mir-486-5p
CLDN10,hsa-mir-486-5p
PIK3R1,hsa-mir-486-5p
CYLD,hsa-mir-500a-5p
TAX1BP1,hsa-mir-500a-5p
OTUD7B,hsa-mir-500a-5p
RAP1B,hsa-mir-518b
FOXN1,hsa-mir-518b
LGALS3BP,hsa-mir-596
IGF2,hsa-mir-615-5p
RAB24,hsa-mir-615-5p
HNF4A,hsa-mir-629-5p
TRIM33,hsa-mir-629-5p
SP7,hsa-mir-637
AKT1,hsa-mir-637
DOHH,hsa-mir-642a-5p
EPSTI1,hsa-mir-654-5p
JUNB,hsa-mir-663a
JUND,hsa-mir-663a
TCEAL1,hsa-mir-663a
TGFB1,hsa-mir-663a
HSPG2,hsa-mir-663a
CDK1,hsa-mir-663a
APC,hsa-mir-663a
PIK3CD,hsa-mir-663a
EEF1A2,hsa-mir-663a
MYL9,hsa-mir-663a
HRAS,hsa-mir-663a
TP53,hsa-mir-663a
CDKN1A,hsa-mir-663a
CXCR4,hsa-mir-663a
PLOD3,hsa-mir-663a
GSK3B,hsa-mir-769-5p
RAVER2,hsa-mir-99a-5p
FGFR3,hsa-mir-99a-5p
IGF1R,hsa-mir-99a-5p
MTOR,hsa-mir-99a-5p
AGO2,hsa-mir-99a-5p
CAPNS1,hsa-mir-99a-5p
MTMR3,hsa-mir-99a-5p
SMARCA5,hsa-mir-99a-5p
HOXA1,hsa-mir-99a-5p
TRIB2,hsa-mir-99a-5p
FKBP5,hsa-mir-99a-5p
CTDSPL,hsa-mir-99a-5p
AKT1,hsa-mir-99a-5p
NOX4,hsa-mir-99a-5p
HES1,hsa-mir-199b-5p
SET,hsa-mir-199b-5p
LAMC2,hsa-mir-199b-5p
PODXL,hsa-mir-199b-5p
DDR1,hsa-mir-199b-5p
HIF1A,hsa-mir-199b-5p
ERBB2,hsa-mir-199b-5p
SETD2,hsa-mir-199b-5p
JAG1,hsa-mir-199b-5p
KIT,hsa-mir-199b-5p
GRB10,hsa-mir-199b-5p
TAF9B,hsa-mir-199b-5p
NLK,hsa-mir-199b-5p
CCNL1,hsa-mir-199b-5p
SIRT1,hsa-mir-199b-5p
ITGA3,hsa-mir-199b-5p
SUFU,hsa-mir-378a-5p
TUSC2,hsa-mir-378a-5p
NODAL,hsa-mir-378a-5p
BSG,hsa-mir-22-5p
YWHAZ,hsa-mir-22-5p
MIF,hsa-mir-451a
CAB39,hsa-mir-451a
ABCB1,hsa-mir-451a
AKT1,hsa-mir-451a
MMP2,hsa-mir-451a
MMP9,hsa-mir-451a
BCL2,hsa-mir-451a
MYC,hsa-mir-451a
RAB14,hsa-mir-451a
TMED7,hsa-mir-451a
CPNE3,hsa-mir-451a
RAB5A,hsa-mir-451a
DCBLD2,hsa-mir-451a
IL6R,hsa-mir-451a
IKBKB,hsa-mir-451a
ADAM10,hsa-mir-451a
TSC1,hsa-mir-451a
MAPK1,hsa-mir-451a
OXTR,hsa-mir-451a
CDKN2D,hsa-mir-451a
MAP3K1,hsa-mir-451a
IL6,hsa-mir-451a
CD274,hsa-mir-363-5p
NLK,hsa-mir-181c-5p
GATA6,hsa-mir-181c-5p
CDX2,hsa-mir-181c-5p
KRAS,hsa-mir-181c-5p
NOTCH4,hsa-mir-181c-5p
BCL2,hsa-mir-181c-5p
TRIM2,hsa-mir-181c-5p
SIRT1,hsa-mir-181c-5p
BTBD3,hsa-mir-181c-5p
BMPR2,hsa-mir-181c-5p
IL2,hsa-mir-181c-5p
DPYSL2,hsa-mir-181c-5p
MECP2,hsa-mir-181c-5p
RAP1B,hsa-mir-181c-5p
PRKCD,hsa-mir-181c-5p
PRAP1,hsa-mir-181c-5p
MST1,hsa-mir-181c-5p
LATS2,hsa-mir-181c-5p
SGMS1,hsa-mir-181c-5p
SAV1,hsa-mir-181c-5p
PTEN,hsa-mir-181c-5p
ST8SIA4,hsa-mir-181c-5p
NDRG2,hsa-mir-181c-5p
TGFBR1,hsa-mir-181c-5p
TGFBR2,hsa-mir-181c-5p
TGFBRAP1,hsa-mir-181c-5p
IL7,hsa-mir-181c-5p
CXCR4,hsa-mir-146a-5p
CFH,hsa-mir-146a-5p
IRAK2,hsa-mir-146a-5p
TLR2,hsa-mir-146a-5p
FADD,hsa-mir-146a-5p
TRAF6,hsa-mir-146a-5p
IRAK1,hsa-mir-146a-5p
ROCK1,hsa-mir-146a-5p
BRCA2,hsa-mir-146a-5p
BRCA1,hsa-mir-146a-5p
FAF1,hsa-mir-146a-5p
CCNA2,hsa-mir-146a-5p
PA2G4,hsa-mir-146a-5p
CXCL8,hsa-mir-146a-5p
NFKB1,hsa-mir-146a-5p
EGFR,hsa-mir-146a-5p
MTA2,hsa-mir-146a-5p
CD40LG,hsa-mir-146a-5p
FAS,hsa-mir-146a-5p
ERBB4,hsa-mir-146a-5p
SMAD4,hsa-mir-146a-5p
TLR4,hsa-mir-146a-5p
WASF2,hsa-mir-146a-5p
STAT1,hsa-mir-146a-5p
UHRF1,hsa-mir-146a-5p
