UBE2Q1,g2480,6
MAP1A,g2481,6
ZBTB18,g2482,6
PLA2G4B,g2483,6
PREX2,g2484,6
SSX2IP,g2485,6
PKLR,g2486,6
MTMR6,g2487,6
RPS23,g2488,6
IGFBP1,g2489,6
CTTN,g2490,6
TBK1,g2491,6
CREBZF,g2492,6
TNFSF10,g2493,6
TICAM1,g2494,6
DIRAS3,g2495,6
HECTD2,g2496,6
ASZ1,g2497,6
CTCF,g2498,6
ADAM1A,g2499,6
ARF4,g2500,6
ADAMTS6,g2501,6
VGLL4,g2502,6
GNAI3,g2503,6
PLXNC1,g2504,6
USP14,g2505,6
MEPE,g2506,6
KLF15,g2507,6
WDR4,g2508,6
CCL26,g2509,6
DSC2,g2510,6
ATP2A2,g2511,6
CYP2B6,g2512,6
RGS3,g2513,6
PDPN,g2514,6
HIVEP1,g2515,6
GAP43,g2516,6
SHMT2,g2517,6
AKR1C2,g2518,6
MAX,g2519,6
RAB27B,g2520,6
SELENON,g2521,6
SRSF2,g2522,6
RPS6KB2,g2523,6
HYOU1,g2524,6
PTPRJ,g2525,6
PLCE1,g2526,6
NSUN5,g2527,6
PMAIP1,g2528,6
FOXJ2,g2529,6
RAN,g2530,6
COL15A1,g2531,6
SRSF10,g2532,6
COL7A1,g2533,6
COL21A1,g2534,6
RCC2,g2535,6
TARBP1,g2536,6
RFX7,g2537,6
PHLDB2,g2538,6
FRAT2,g2539,6
CNOT6,g2540,6
CD276,g2541,6
CRMP1,g2542,6
S100A4,g2543,6
EFNB1,g2544,6
B4GALT1,g2545,6
CTDSP1,g2546,6
RHOG,g2547,6
ELK3,g2548,6
SMYD3,g2549,6
NFKBIZ,g2550,6
Rab38,g2551,6
RGS4,g2552,6
AMOTL1,g2553,6
GRIA3,g2554,6
GRIA1,g2555,6
XRCC6,g2556,6
CASC3,g2557,6
SMOX,g2558,6
GLUL,g2559,6
KREMEN2,g2560,6
LPL,g2561,6
ADAMTS9,g2562,6
ITGA11,g2563,6
SAPCD2,g2564,6
SERPINB9,g2565,6
PXDN,g2566,6
CCNT2,g2567,6
SETDB1,g2568,6
TET3,g2569,6
TRAF4,g2570,6
CALCR,g2571,6
CD93,g2572,6
GPR85,g2573,6
CEACAM6,g2574,6
RNASEL,g2575,6
CYP2C19,g2576,6
SLC22A7,g2577,6
IFNAR1,g2578,6
NMI,g2579,6
TFEB,g2580,6
ATG9A,g2581,6
COTL1,g2582,6
QRSL1,g2583,6
MSN,g2584,6
HFE,g2585,6
RAB3B,g2586,6
OXR1,g2587,6
BTC,g2588,6
SEC23A,g2589,6
DDX53,g2590,6
ETV5,g2591,6
GEMIN2,g2592,6
UBASH3B,g2593,6
ATRX,g2594,6
AREG,g2595,6
MYH10,g2596,6
TP73-AS1,g2597,6
MNX1,g2598,6
ARL5A,g2599,6
TUBB3,g2600,6
RCOR3,g2601,6
FBLN5,g2602,6
USP25,g2603,6
EFNA1,g2604,6
CFL2,g2605,6
LEPR,g2606,6
DNAJC3,g2607,6
JAZF1,g2608,6
BRD3,g2609,6
UBAP1,g2610,6
CDYL,g2611,6
NR0B2,g2612,6
TFDP2,g2613,6
STAT4,g2614,6
CDC25C,g2615,6
ZMPSTE24,g2616,6
BOD1,g2617,6
PTPN23,g2618,6
LPP,g2619,6
LGR5,g2620,6
LRRC32,g2621,6
DOCK6,g2622,6
THBS4,g2623,6
NPNT,g2624,6
TOB2,g2625,6
MSC,g2626,6
KSR1,g2627,6
GOLT1A,g2628,6
WNT10A,g2629,6
POLR3D,g2630,6
HSPB6,g2631,6
AQP1,g2632,6
NPR1,g2633,6
ARPP19,g2634,6
ARF1,g2635,6
TRPC5,g2636,6
BANP,g2637,6
KITLG,g2638,6
RAB11A,g2639,6
LCOR,g2640,6
FGF20,g2641,6
GBP2,g2642,6
AZIN1,g2643,6
JAG2,g2644,6
HEY1,g2645,6
RABEP1,g2646,6
IRF9,g2647,6
LEFTY2,g2648,6
DAZAP2,g2649,6
TOM1,g2650,6
VCAM1,g2651,6
PITPNC1,g2652,6
EGFL7,g2653,6
TEK,g2654,6
ADGRE5,g2655,6
RHOU,g2656,6
ADM,g2657,6
LMO2,g2658,6
NFIX,g2659,6
EPB41L3,g2660,6
ARTN,g2661,6
HSP90B1,g2662,6
ECT2,g2663,6
TAL1,g2664,6
CYB5A,g2665,6
TOX,g2666,6
POLR3G,g2667,6
CCL3,g2668,6
SEMA3A,g2669,6
NLRP3,g2670,6
MED13,g2671,6
CACNB2,g2672,6
Qk,g2673,6
KCNQ1,g2674,6
VKORC1,g2675,6
FTL,g2676,6
UBA2,g2677,6
SNX30,g2678,6
SGMS2,g2679,6
LDLRAP1,g2680,6
AFTPH,g2681,6
Foxl2,g2682,6
RBPJ,g2683,6
MMP10,g2684,6
ZNF148,g2685,6
TJP2,g2686,6
CBLL1,g2687,6
ASAP1,g2688,6
RAPH1,g2689,6
CASK,g2690,6
KIF5B,g2691,6
IFIT1,g2692,6
BANF1,g2693,6
HOXD3,g2694,6
GRM3,g2695,6
PIKFYVE,g2696,6
NR0B1,g2697,6
MAPK4,g2698,6
RGMA,g2699,6
ZWINT,g2700,6
XRCC3,g2701,6
BAG5,g2702,6
TIMM8A,g2703,6
USP1,g2704,6
ADIPOR2,g2705,6
C1QBP,g2706,6
RASD1,g2707,6
ELAVL4,g2708,6
FZD8,g2709,6
CIP2A,g2710,6
KCNQ2,g2711,6
DEPTOR,g2712,6
MST1R,g2713,6
TBXAS1,g2714,6
USP22,g2715,6
GSE1,g2716,6
SPIN1,g2717,6
PHF10,g2718,6
GAB1,g2719,6
ELF2,g2720,6
TFPI2,g2721,6
PON1,g2722,6
IL12RB2,g2723,6
ELF5,g2724,6
KRTAP5-9,g2725,6
LHCGR,g2726,6
RPL11,g2727,6
FLT4,g2728,6
RORC,g2729,6
NCKAP1,g2730,6
PLCXD3,g2731,6
PSMG1,g2732,6
ARRB1,g2733,6
ESD,g2734,6
PPIG,g2735,6
ATP4A,g2736,6
MAT2B,g2737,6
RBPMS,g2738,6
ZNF608,g2739,6
IRAK3,g2740,6
CREBRF,g2741,6
CBLB,g2742,6
TNIP2,g2743,6
SH2B1,g2744,6
SIRT4,g2745,6
TRIM31,g2746,6
SDHA,g2747,6
LLGL1,g2748,6
NFASC,g2749,6
PDE7A,g2750,6
KIFC1,g2751,6
NRF1,g2752,6
PTPN6,g2753,6
MCAT,g2754,6
FUT1,g2755,6
LGMN,g2756,6
PDHA1,g2757,6
ARHGEF2,g2758,6
ATF2,g2759,6
KHDRBS1,g2760,6
